TIMESTAMP,NEE_VUT_REF,Cumulative
20060117,0.269368,-560.711241
20060118,0.195272,-560.515969
20060119,0.169563,-560.346406
20060120,0.269368,-560.077038
20060121,0.195272,-559.881766
20060122,0.169563,-559.712203
20060123,0.269368,-559.442835
20060124,0.195272,-559.247563
20060125,0.169563,-559.078
20060126,0.269368,-558.808632
20060127,0.195272,-558.61336
20060128,0.169563,-558.443797
20060129,0.269368,-558.174429
20060130,0.195272,-557.979157
20060131,0.0903267,-557.8888303
20060201,-0.0209273,-557.9097576
20060202,-0.129716,-558.0394736
20060203,-0.0301532,-558.0696268
20060204,-0.196764,-558.2663908
20060205,-0.258425,-558.5248158
20060206,-0.0647437,-558.5895595
20060207,-0.196764,-558.7863235
20060208,-0.258425,-559.0447485
20060209,-0.0647437,-559.1094922
20060210,-0.196764,-559.3062562
20060211,-0.258425,-559.5646812
20060212,-0.0647437,-559.6294249
20060213,-0.196764,-559.8261889
20060214,-0.258425,-560.0846139
20060215,-0.0647437,-560.1493576
20060216,-0.196764,-560.3461216
20060217,-0.258425,-560.6045466
20060218,-0.0647437,-560.6692903
20060219,-0.196764,-560.8660543
20060220,-0.258425,-561.1244793
20060221,-0.0647437,-561.189223
20060222,-0.196764,-561.385987
20060223,-0.258425,-561.644412
20060224,-0.0647437,-561.7091557
20060225,-0.196764,-561.9059197
20060226,-0.258425,-562.1643447
20060227,-0.0647437,-562.2290884
20060228,-0.196764,-562.4258524
20060301,-0.258425,-562.6842774
20060302,-0.0647437,-562.7490211
20060303,-0.196764,-562.9457851
20060304,-0.258425,-563.2042101
20060305,-0.0647437,-563.2689538
20060306,-0.196764,-563.4657178
20060307,-0.258425,-563.7241428
20060308,-0.0647437,-563.7888865
20060309,-0.196764,-563.9856505
20060310,-0.258425,-564.2440755
20060311,-0.0647437,-564.3088192
20060312,-0.196764,-564.5055832
20060313,-0.258425,-564.7640082
20060314,-0.0647437,-564.8287519
20060315,-0.196764,-565.0255159
20060316,-0.258425,-565.2839409
20060317,-0.0647437,-565.3486846
20060318,-0.196764,-565.5454486
20060319,-0.258425,-565.8038736
20060320,-0.0647437,-565.8686173
20060321,-0.196764,-566.0653813
20060322,-0.258425,-566.3238063
20060323,-0.0647437,-566.38855
20060324,-0.196764,-566.585314
20060325,-0.258425,-566.843739
20060326,-0.0647437,-566.9084827
20060327,-0.196764,-567.1052467
20060328,-0.258425,-567.3636717
20060329,-0.0647437,-567.4284154
20060330,-0.196764,-567.6251794
20060331,-0.258425,-567.8836044
20060401,-0.0647437,-567.9483481
20060402,-0.196764,-568.1451121
20060403,-0.258425,-568.4035371
20060404,-0.0647437,-568.4682808
20060405,-0.196764,-568.6650448
20060406,-0.258425,-568.9234698
20060407,-0.0647437,-568.9882135
20060408,-0.196764,-569.1849775
20060409,-0.258425,-569.4434025
20060410,-0.0647437,-569.5081462
20060411,-0.196764,-569.7049102
20060412,-0.258425,-569.9633352
20060413,-0.0647437,-570.0280789
20060414,-0.196764,-570.2248429
20060415,-0.258425,-570.4832679
20060416,-0.0647437,-570.5480116
20060417,-0.196764,-570.7447756
20060418,-0.258425,-571.0032006
20060419,-0.0647437,-571.0679443
20060420,-0.196764,-571.2647083
20060421,-0.258425,-571.5231333
20060422,-0.0647437,-571.587877
20060423,-0.196764,-571.784641
20060424,-0.249038,-572.033679
20060425,-0.0229222,-572.0566012
20060426,-0.133587,-572.1901882
20060427,-0.132062,-572.3222502
20060428,-0.159542,-572.4817922
20060429,-0.271856,-572.7536482
20060430,-0.304007,-573.0576552
20060501,-0.0860488,-573.143704
